aliquot	feature_1	feature_2	disease	center
TCGA-3B-A9HV-01A-11R-A39D-07	14.5650986513961	-19.8129548669636	SARC	UNC-LCCC
TCGA-3B-A9HX-01A-11R-A39D-07	14.5668908304817	-17.7171929242271	SARC	UNC-LCCC
TCGA-3B-A9HY-01A-11R-A39D-07	13.0861768921322	-21.3894949477609	SARC	UNC-LCCC
TCGA-3B-A9HZ-01A-11R-A39D-07	13.9023560612731	-20.1335100781572	SARC	UNC-LCCC
TCGA-3B-A9I0-01A-11R-A39D-07	12.9485063671978	-20.2839848124171	SARC	UNC-LCCC
TCGA-3B-A9I1-01A-11R-A39D-07	14.5129618949474	-19.883797133318	SARC	UNC-LCCC
TCGA-3B-A9I3-01A-11R-A39D-07	13.7859535011212	-19.6980745109087	SARC	UNC-LCCC
TCGA-3C-AAAU-01A-11R-A41B-07	37.2066619623406	10.365298123848	BRCA	UNC-LCCC
TCGA-3C-AALI-01A-11R-A41B-07	30.2075921970325	-1.27276798864288	BRCA	UNC-LCCC
TCGA-3C-AALJ-01A-31R-A41B-07	-5.20435155227174	-5.72237094463468	BRCA	UNC-LCCC
TCGA-3C-AALK-01A-11R-A41B-07	35.8052821226855	8.77451767311104	BRCA	UNC-LCCC
TCGA-3E-AAAY-01A-11R-A38C-07	-19.9549772934561	6.91126975933875	PAAD	UNC-LCCC
TCGA-3E-AAAZ-01A-11R-A38C-07	-19.5667308445372	10.068858973802	PAAD	UNC-LCCC
TCGA-3G-AB0O-01A-22R-A42C-07	23.9895978462676	37.0625140065304	THYM	UNC-LCCC
TCGA-3G-AB0Q-01A-11R-A42C-07	27.2386789596457	37.4334754316829	THYM	UNC-LCCC
TCGA-3G-AB0T-01A-11R-A42C-07	22.6480185987829	38.367854213293	THYM	UNC-LCCC
TCGA-3G-AB14-01A-11R-A42C-07	23.8621126867503	37.3734600891329	THYM	UNC-LCCC
TCGA-3G-AB19-01A-21R-A42C-07	27.6321942168138	37.6768357612257	THYM	UNC-LCCC
TCGA-3H-AB3K-01A-11R-A40A-07	5.76102133480958	-13.2868965572451	MESO	UNC-LCCC
TCGA-3H-AB3L-01A-11R-A40A-07	6.44146827227811	-11.126814923722	MESO	UNC-LCCC
TCGA-3H-AB3M-01A-11R-A40A-07	6.053805875894	-10.2064981332304	MESO	UNC-LCCC
TCGA-3H-AB3O-01A-11R-A40A-07	6.75748788522313	-8.28677127164187	MESO	UNC-LCCC
TCGA-3H-AB3S-01A-21R-A40A-07	6.0970660899823	-11.3009149238252	MESO	UNC-LCCC
TCGA-3H-AB3T-01A-11R-A40A-07	9.09049352972342	-13.5458995790229	MESO	UNC-LCCC
TCGA-3H-AB3U-01A-21R-A40A-07	5.79782414391208	-10.3893993672807	MESO	UNC-LCCC
TCGA-3H-AB3X-01A-11R-A40A-07	5.73020064449872	-10.9935320806068	MESO	UNC-LCCC
TCGA-3K-AAZ8-01A-12R-A39D-07	-27.1229841592018	23.9942553264259	LIHC	UNC-LCCC
TCGA-3L-AA1B-01A-11R-A37K-07	-17.3722097699978	-6.30245300697699	COAD	UNC-LCCC
TCGA-3M-AB46-01A-11R-A414-31	36.0092756782825	-15.4851545485817	STAD	BCCAGSC
TCGA-3M-AB47-01A-22R-A414-31	42.0707197755755	-19.5023927370727	STAD	BCCAGSC
TCGA-3Q-A9WF-01A-11R-A42C-07	22.6861523191635	36.1611271544276	THYM	UNC-LCCC
TCGA-3R-A8YX-01A-11R-A37L-07	11.8623149573588	-12.3679554105503	SARC	UNC-LCCC
TCGA-3S-A8YW-01A-11R-A42C-07	16.0874558719186	0.979241220541479	THYM	UNC-LCCC
TCGA-3S-AAYX-01A-11R-A42C-07	25.6565076457336	39.0636646262658	THYM	UNC-LCCC
TCGA-3T-AA9L-01A-11R-A42C-07	23.5604881713481	37.1351110935208	THYM	UNC-LCCC
TCGA-3U-A98D-01A-12R-A40A-07	6.27501957689328	-12.7267900685455	MESO	UNC-LCCC
TCGA-3U-A98E-01A-11R-A40A-07	5.65080225111356	-11.6000947637392	MESO	UNC-LCCC
TCGA-3U-A98F-01A-11R-A40A-07	16.8860813752563	-12.728251753979	MESO	UNC-LCCC
TCGA-3U-A98G-01A-11R-A40A-07	10.1231877061855	-16.2026606568487	MESO	UNC-LCCC
TCGA-3U-A98H-01A-11R-A40A-07	5.73494795122795	-11.6406411404663	MESO	UNC-LCCC
TCGA-3U-A98I-01A-11R-A40A-07	-6.43363488786472	-1.59520644214859	MESO	UNC-LCCC
TCGA-3U-A98J-01A-11R-A40A-07	5.97525552394526	-11.5646852469138	MESO	UNC-LCCC
TCGA-3X-AAV9-01A-72R-A41I-07	-18.8195090016647	7.89098298160096	CHOL	UNC-LCCC
TCGA-3X-AAVA-01A-11R-A41I-07	-26.828271144957	12.3726128595926	CHOL	UNC-LCCC
TCGA-3X-AAVB-01A-31R-A41I-07	-20.5371725610444	7.06373579476519	CHOL	UNC-LCCC
TCGA-3X-AAVC-01A-21R-A41I-07	-21.8051760553325	4.77957312152576	CHOL	UNC-LCCC
TCGA-3X-AAVE-01A-11R-A41I-07	-26.1848641618049	11.9304511283036	CHOL	UNC-LCCC
TCGA-3Z-A93Z-01A-11R-A37O-07	-43.7487380568825	-4.15012560597127	KIRC	UNC-LCCC
TCGA-41-2571-01A-01R-1850-01	-24.7454281691549	-39.2707848004608	GBM	BI
TCGA-41-2572-01A-01R-1850-01	-21.5780934822898	-36.6981907334374	GBM	BI
TCGA-41-3915-01A-01R-1850-01	-24.6400682480332	-39.1384976126857	GBM	BI
TCGA-41-4097-01A-01R-1850-01	-20.0688985695505	-34.0341109333494	GBM	BI
TCGA-41-5651-01A-01R-1850-01	-20.9363922887735	-33.8740269485293	GBM	BI
TCGA-43-2576-01A-01R-A32Z-07	-8.26397234713768	10.8259689766812	LUSC	UNC-LCCC
TCGA-43-2578-01A-01R-0851-07	-7.11897931938408	21.4451480992589	LUSC	UNC-LCCC
TCGA-43-2581-01A-01R-0851-07	-11.4233488589628	21.3017344182001	LUSC	UNC-LCCC
TCGA-43-3394-01A-01R-0980-07	-2.73330327587002	24.6249203448052	LUSC	UNC-LCCC
TCGA-43-3920-01A-01R-0980-07	-4.79971956685559	23.2880323967573	LUSC	UNC-LCCC
TCGA-43-5668-01A-01R-1635-07	-12.4334730416827	22.1195857391611	LUSC	UNC-LCCC
TCGA-43-5670-01A-21R-2125-07	0.474942228144116	24.5400841925145	LUSC	UNC-LCCC
TCGA-43-6143-01A-11R-1820-07	-3.47470880662891	29.8840246717609	LUSC	UNC-LCCC
TCGA-43-6647-01A-11R-1820-07	1.85831358089908	32.2561104286244	LUSC	UNC-LCCC
TCGA-43-6770-01A-11R-1820-07	-1.74799885057876	30.8432377511909	LUSC	UNC-LCCC
TCGA-43-6771-01A-11R-1820-07	7.70681320735658	33.0496801721592	LUSC	UNC-LCCC
TCGA-43-6773-01A-41R-1949-07	2.3985850829482	32.3129417232712	LUSC	UNC-LCCC
TCGA-43-7656-01A-11R-2125-07	-3.47043428999396	18.162439645988	LUSC	UNC-LCCC
TCGA-43-7657-01A-31R-2125-07	-0.619376151104103	29.5510839966149	LUSC	UNC-LCCC
TCGA-43-7658-01A-11R-2125-07	17.7220022916436	19.2663568125749	LUSC	UNC-LCCC
TCGA-43-8115-01A-11R-2247-07	-1.43205646974481	10.2493950030825	LUSC	UNC-LCCC
TCGA-43-8116-01A-11R-2247-07	-0.200426125608254	10.093996179603	LUSC	UNC-LCCC
TCGA-43-8118-01A-11R-2403-07	-1.6976725524396	14.2307882367835	LUSC	UNC-LCCC
TCGA-43-A474-01A-11R-A24H-07	0.897163229822765	18.9977328602596	LUSC	UNC-LCCC
TCGA-43-A475-01A-11R-A24H-07	-3.17231321262526	16.2130909450627	LUSC	UNC-LCCC
TCGA-43-A56U-01A-11R-A26W-07	-4.54715660707728	18.6097442188066	LUSC	UNC-LCCC
TCGA-43-A56V-01A-11R-A26W-07	-1.07066058008739	13.0922383674627	LUSC	UNC-LCCC
TCGA-44-2655-01A-01R-0946-07	-14.3967003989144	24.1686715334938	LUAD	UNC-LCCC
TCGA-44-2656-01B-06R-A277-07	-27.4776792982823	38.0321510782638	LUAD	UNC-LCCC
TCGA-44-2657-01A-01R-1107-07	-8.120270581034	11.575314627038	LUAD	UNC-LCCC
TCGA-44-2659-01A-01R-0946-07	-14.167885865336	18.0150629019567	LUAD	UNC-LCCC
TCGA-44-2661-01A-01R-1107-07	-9.65572515312025	20.1420914516242	LUAD	UNC-LCCC
TCGA-44-2662-01B-02R-A277-07	-26.825205600964	37.588890523231	LUAD	UNC-LCCC
TCGA-44-2665-01A-01R-0946-07	-13.0967388588422	11.272466014087	LUAD	UNC-LCCC
TCGA-44-2666-01B-02R-A277-07	-27.6620911584108	37.7355019747745	LUAD	UNC-LCCC
TCGA-44-2668-01B-02R-A277-07	-27.9374649263012	37.7200777994005	LUAD	UNC-LCCC
TCGA-44-3396-01A-01R-1206-07	-14.7624498158187	22.4908832573537	LUAD	UNC-LCCC
TCGA-44-3398-01A-01R-1107-07	-9.57970256751815	20.1972303490789	LUAD	UNC-LCCC
TCGA-44-3917-01B-02R-A277-07	-27.6483753623669	37.9679154696749	LUAD	UNC-LCCC
TCGA-44-3918-01B-02R-A277-07	-27.5533750927969	37.8353977841709	LUAD	UNC-LCCC
TCGA-44-3919-01A-02R-1107-07	-12.527775777619	18.1995261227503	LUAD	UNC-LCCC
TCGA-44-4112-01B-06R-A277-07	-27.5667830701466	37.900887513841	LUAD	UNC-LCCC
TCGA-44-5643-01A-01R-1628-07	0.52913669291182	8.66963410807561	LUAD	UNC-LCCC
TCGA-44-5644-01A-21R-2039-07	-5.10145597867928	3.69699293168966	LUAD	UNC-LCCC
TCGA-44-5645-01B-04R-A277-07	-27.5719580240623	37.9238544087196	LUAD	UNC-LCCC
TCGA-44-6145-01A-11R-1755-07	-7.5740225239071	4.77783628760611	LUAD	UNC-LCCC
TCGA-44-6146-01B-04R-A277-07	-27.4341277216193	37.9642993117051	LUAD	UNC-LCCC
TCGA-44-6147-01B-06R-A277-07	-27.4392861413155	38.6635204519218	LUAD	UNC-LCCC
TCGA-44-6148-01A-11R-1755-07	-12.5761943688996	6.55965630694416	LUAD	UNC-LCCC
TCGA-44-6774-01A-21R-1858-07	-6.54856931722078	-0.945322359667213	LUAD	UNC-LCCC
TCGA-44-6775-01C-02R-A277-07	-27.2739249553595	37.7866052765278	LUAD	UNC-LCCC
TCGA-44-6776-01A-11R-1858-07	-7.79255759998807	2.95964344406177	LUAD	UNC-LCCC
TCGA-44-6777-01A-11R-1858-07	-6.45982042605342	10.3750031601394	LUAD	UNC-LCCC
TCGA-44-6778-01A-11R-1858-07	-5.11283123098674	4.20941363771491	LUAD	UNC-LCCC
TCGA-44-6779-01A-11R-1858-07	-6.97939843319313	-0.711354769230294	LUAD	UNC-LCCC
TCGA-44-7659-01A-11R-2066-07	-5.9273005452827	2.05863837858995	LUAD	UNC-LCCC
TCGA-44-7660-01A-11R-2066-07	-4.00041628834767	14.5321668736225	LUAD	UNC-LCCC
TCGA-44-7661-01A-11R-2066-07	-11.1103282653675	17.0036716337351	LUAD	UNC-LCCC
TCGA-44-7662-01A-11R-2066-07	-12.3129791578428	21.1701696715971	LUAD	UNC-LCCC
TCGA-44-7667-01A-31R-2066-07	-6.9365770712931	15.3471662616182	LUAD	UNC-LCCC
TCGA-44-7669-01A-21R-2066-07	-11.4466596696207	16.1945507122852	LUAD	UNC-LCCC
TCGA-44-7670-01A-11R-2066-07	-7.17950896692673	21.3929890172597	LUAD	UNC-LCCC
TCGA-44-7671-01A-11R-2066-07	-11.7130626487563	20.0308568658982	LUAD	UNC-LCCC
TCGA-44-7672-01A-11R-2066-07	-10.9896237629199	20.7482279704523	LUAD	UNC-LCCC
TCGA-44-8117-01A-11R-2241-07	-13.6946656097816	20.2242921012215	LUAD	UNC-LCCC
TCGA-44-8119-01A-11R-2241-07	-13.7914591620537	22.8027463059317	LUAD	UNC-LCCC
TCGA-44-8120-01A-11R-2241-07	-13.2865479107073	19.7767789056569	LUAD	UNC-LCCC
TCGA-44-A479-01A-31R-A24H-07	-9.24210583446577	9.29669366010211	LUAD	UNC-LCCC
TCGA-44-A47A-01A-21R-A24H-07	-11.0114546046004	8.57100862702134	LUAD	UNC-LCCC
TCGA-44-A47B-01A-11R-A24H-07	-10.5373711430108	10.9884072087031	LUAD	UNC-LCCC
TCGA-44-A47G-01A-21R-A24H-07	-10.9403043603194	9.45916752634665	LUAD	UNC-LCCC
TCGA-44-A4SS-01A-11R-A24X-07	-8.52081634527909	5.84736950895665	LUAD	UNC-LCCC
TCGA-44-A4SU-01A-11R-A24X-07	-11.8196142223475	11.6885663406925	LUAD	UNC-LCCC
TCGA-46-3765-01A-01R-0980-07	-3.99185992161597	21.8713267911873	LUSC	UNC-LCCC
TCGA-46-3766-01A-01R-0980-07	-5.95909733699709	17.4736735975794	LUSC	UNC-LCCC
TCGA-46-3767-01A-01R-0980-07	-5.70140481206992	17.3047296239597	LUSC	UNC-LCCC
TCGA-46-3768-01A-01R-0980-07	-3.03941774092741	26.2508490285494	LUSC	UNC-LCCC
TCGA-46-3769-01A-01R-0980-07	-8.45359099941786	19.4933400230635	LUSC	UNC-LCCC
TCGA-46-6025-01A-11R-1820-07	0.238827033526227	31.0360270601903	LUSC	UNC-LCCC
TCGA-46-6026-01A-11R-1820-07	-3.27991373119265	29.7864552648204	LUSC	UNC-LCCC
TCGA-49-4486-01A-01R-1206-07	-13.239707481456	24.027790934509	LUAD	UNC-LCCC
TCGA-49-4487-01A-21R-1858-07	-8.32761523654565	3.34508282026477	LUAD	UNC-LCCC
TCGA-49-4488-01A-01R-1755-07	-9.89526919653687	1.05558642053843	LUAD	UNC-LCCC
TCGA-49-4490-01A-21R-1858-07	-7.11098794001389	0.822787999103727	LUAD	UNC-LCCC
TCGA-49-4494-01A-01R-1206-07	-12.924355893805	24.2226127302465	LUAD	UNC-LCCC
TCGA-49-4501-01A-01R-1206-07	-13.4745953687435	23.0111503292954	LUAD	UNC-LCCC
TCGA-49-4505-01A-01R-1206-07	-13.4786871558477	23.0639334101186	LUAD	UNC-LCCC
TCGA-49-4506-01A-01R-1206-07	-12.7163093505146	25.1533801962422	LUAD	UNC-LCCC
TCGA-49-4507-01A-01R-1206-07	-11.7062287098872	24.3017085540093	LUAD	UNC-LCCC
TCGA-49-4510-01A-01R-1206-07	-13.8941112939224	21.7607321150375	LUAD	UNC-LCCC
TCGA-49-4512-01A-21R-1858-07	-9.55056698804211	4.40479787288294	LUAD	UNC-LCCC
TCGA-49-4514-01A-21R-1858-07	-4.185806699512	8.03681060982028	LUAD	UNC-LCCC
TCGA-49-6742-01A-11R-1858-07	-7.394004616772	1.05061857119685	LUAD	UNC-LCCC
TCGA-49-6743-01A-11R-1858-07	-6.30876074551438	6.33815501647313	LUAD	UNC-LCCC
TCGA-49-6744-01A-11R-1858-07	-8.37111423382642	7.98962486010267	LUAD	UNC-LCCC
TCGA-49-6745-01A-11R-1858-07	-6.6380836595742	5.87896165454161	LUAD	UNC-LCCC
TCGA-49-6761-01A-31R-1949-07	-7.91354805915608	2.0695889619837	LUAD	UNC-LCCC
TCGA-49-6767-01A-11R-1858-07	-7.94638039929205	2.39288267808163	LUAD	UNC-LCCC
TCGA-49-AAQV-01A-11R-A39D-07	-12.528366608438	16.7583265651242	LUAD	UNC-LCCC
TCGA-49-AAR0-01A-21R-A39D-07	-9.80462403408875	11.6347347097458	LUAD	UNC-LCCC
TCGA-49-AAR2-01A-11R-A39D-07	-8.79226059942397	12.1768310173753	LUAD	UNC-LCCC
TCGA-49-AAR3-01A-11R-A41B-07	-5.82805452603367	0.800775161922769	LUAD	UNC-LCCC
TCGA-49-AAR4-01A-12R-A41B-07	-11.7323683275251	6.40352644011328	LUAD	UNC-LCCC
TCGA-49-AAR9-01A-21R-A41B-07	2.86590910499169	13.7351605294773	LUAD	UNC-LCCC
TCGA-49-AARE-01A-11R-A41B-07	-9.67622121308431	12.4660643114344	LUAD	UNC-LCCC
TCGA-49-AARN-01A-21R-A41B-07	-5.98440789074921	1.09628383876113	LUAD	UNC-LCCC
TCGA-49-AARO-01A-12R-A41B-07	-11.7854018670083	6.34864109267361	LUAD	UNC-LCCC
TCGA-49-AARQ-01A-11R-A41B-07	-9.34093653710153	12.3801171391449	LUAD	UNC-LCCC
TCGA-49-AARR-01A-11R-A41B-07	-12.5353415420076	6.63773248985279	LUAD	UNC-LCCC
TCGA-4A-A93W-01A-11R-A37K-07	-32.1911238079574	2.34682292220095	KIRP	UNC-LCCC
TCGA-4A-A93X-01A-11R-A37K-07	-37.070286047333	4.08738925462337	KIRP	UNC-LCCC
TCGA-4A-A93Y-01A-11R-A37K-07	-46.1518262297548	8.58444181125941	KIRP	UNC-LCCC
TCGA-4B-A93V-01A-11R-A39D-07	-8.68183958649593	13.9215251199952	LUAD	UNC-LCCC
TCGA-4C-A93U-01A-11R-A39I-07	-3.91872998797645	44.2642698015783	THCA	UNC-LCCC
TCGA-4E-A92E-01A-11R-A37O-07	20.086506004472	-2.16425253373343	UCEC	UNC-LCCC
TCGA-4G-AAZO-01A-12R-A41I-07	-6.66499948942572	-3.54140214025447	CHOL	UNC-LCCC
TCGA-4G-AAZT-01A-11R-A41I-07	-27.9888565789785	13.0392261089955	CHOL	UNC-LCCC
TCGA-4H-AAAK-01A-12R-A41B-07	35.929148237627	3.24532414401032	BRCA	UNC-LCCC
TCGA-4J-AA1J-01A-21R-A38B-07	5.52472083513652	13.5009347890773	CESC	UNC-LCCC
TCGA-4K-AA1G-01A-11R-A430-07	20.7563641622229	-19.5527486299714	TGCT	UNC-LCCC
TCGA-4K-AA1H-01A-11R-A430-07	21.152690818206	-21.906582711902	TGCT	UNC-LCCC
TCGA-4K-AA1I-01A-11R-A430-07	21.7564884798381	-22.2811888071104	TGCT	UNC-LCCC
TCGA-4K-AAAL-01A-11R-A430-07	20.8607547753792	-18.9525017128634	TGCT	UNC-LCCC
TCGA-4L-AA1F-01A-11R-A41O-07	-4.77558909863061	-44.047472234401	PRAD	UNC-LCCC
TCGA-4N-A93T-01A-11R-A37K-07	-20.8177054641276	-7.52386393440482	COAD	UNC-LCCC
TCGA-4P-AA8J-01A-11R-A39I-07	5.62666584777579	8.02729997357353	HNSC	UNC-LCCC
TCGA-4R-AA8I-01A-11R-A38B-07	-29.5500491120571	19.338376219043	LIHC	UNC-LCCC
TCGA-4T-AA8H-01A-11R-A41B-07	-15.532115818511	-14.1379438326405	COAD	UNC-LCCC
TCGA-4V-A9QI-01A-11R-A42C-07	23.2608872619106	36.8946161856313	THYM	UNC-LCCC
TCGA-4V-A9QJ-01A-11R-A42C-07	24.3263407249488	38.2726262034222	THYM	UNC-LCCC
TCGA-4V-A9QL-01A-11R-A42C-07	26.4529558762883	38.6134569323585	THYM	UNC-LCCC
TCGA-4V-A9QM-01A-11R-A42C-07	27.0780195034353	38.2824732384923	THYM	UNC-LCCC
TCGA-4V-A9QN-01A-11R-A42C-07	24.4690668387768	34.3829790373684	THYM	UNC-LCCC
TCGA-4V-A9QR-01A-11R-A42C-07	22.8724715027363	38.3365098569022	THYM	UNC-LCCC
TCGA-4V-A9QS-01A-11R-A42C-07	25.3366790977656	38.409134423665	THYM	UNC-LCCC
TCGA-4V-A9QT-01A-11R-A42C-07	25.3125387041276	38.9188724463413	THYM	UNC-LCCC
TCGA-4V-A9QU-01A-11R-A42C-07	23.1783762000723	36.9019664648921	THYM	UNC-LCCC
TCGA-4V-A9QW-01A-11R-A42C-07	22.1527831574229	38.1846850261329	THYM	UNC-LCCC
TCGA-4V-A9QX-01A-11R-A42C-07	25.5654721896348	38.7225103738499	THYM	UNC-LCCC
TCGA-4X-A9F9-01A-11R-A42C-07	22.0576768580706	37.7303911977587	THYM	UNC-LCCC
TCGA-4X-A9FA-01A-11R-A42C-07	25.7507165221699	36.6570286052955	THYM	UNC-LCCC
TCGA-4X-A9FB-01A-11R-A42C-07	25.5667980959352	38.4512057020721	THYM	UNC-LCCC
TCGA-4X-A9FC-01A-11R-A42C-07	24.4722348474228	37.5514782058232	THYM	UNC-LCCC
TCGA-4X-A9FD-01A-11R-A42C-07	26.2341200416227	38.2721352427738	THYM	UNC-LCCC
TCGA-4Z-AA7M-01A-11R-A39I-07	8.10154402558308	3.01823498922318	BLCA	UNC-LCCC
TCGA-4Z-AA7N-01A-11R-A39I-07	-5.41148493639079	-3.84422375046799	BLCA	UNC-LCCC
TCGA-4Z-AA7O-01A-31R-A39I-07	5.08497467094195	1.86882486263887	BLCA	UNC-LCCC
TCGA-4Z-AA7Q-01A-11R-A39I-07	5.59487250576037	3.84800943096051	BLCA	UNC-LCCC
TCGA-4Z-AA7R-01A-11R-A39I-07	8.41004532699437	4.48960313884653	BLCA	UNC-LCCC
TCGA-4Z-AA7S-01A-11R-A39I-07	10.0017041814313	3.04898664534077	BLCA	UNC-LCCC
TCGA-4Z-AA7W-01A-11R-A39I-07	10.0973109726453	12.1319222184379	BLCA	UNC-LCCC
TCGA-4Z-AA7Y-01A-11R-A39I-07	8.91443990877882	2.25731938641535	BLCA	UNC-LCCC
TCGA-4Z-AA80-01A-11R-A39I-07	7.23471026575376	2.51888140107245	BLCA	UNC-LCCC
TCGA-4Z-AA81-01A-11R-A39I-07	5.26400728136356	6.60891704599244	BLCA	UNC-LCCC
TCGA-4Z-AA82-01A-11R-A39I-07	5.20619836956243	10.8661247192919	BLCA	UNC-LCCC
TCGA-4Z-AA83-01A-11R-A39I-07	6.84577876160332	1.65821492774648	BLCA	UNC-LCCC
TCGA-4Z-AA84-01A-11R-A39I-07	7.66875972722387	4.33084902422257	BLCA	UNC-LCCC
TCGA-4Z-AA86-01A-11R-A39I-07	11.882396274304	17.1936758806457	BLCA	UNC-LCCC
TCGA-4Z-AA87-01A-11R-A39I-07	13.1677952340309	6.23026959007029	BLCA	UNC-LCCC
TCGA-4Z-AA89-01A-11R-A39I-07	8.33506378254064	1.97066422801749	BLCA	UNC-LCCC
TCGA-50-5044-01A-21R-1858-07	-8.66704606733705	1.51462456760447	LUAD	UNC-LCCC
TCGA-50-5045-01A-01R-1628-07	-10.4192950995835	20.4684058972434	LUAD	UNC-LCCC
TCGA-50-5049-01A-01R-1628-07	-6.3858888784453	10.5267961375395	LUAD	UNC-LCCC
TCGA-50-5051-01A-21R-1858-07	-9.54894610251178	4.38124643900658	LUAD	UNC-LCCC
TCGA-50-5055-01A-01R-1628-07	-9.03674347589933	2.16377461037492	LUAD	UNC-LCCC
TCGA-50-5066-01A-01R-1628-07	-11.283058580288	0.799518130647099	LUAD	UNC-LCCC
TCGA-50-5068-01A-01R-1628-07	-10.5223687533006	0.874755917103441	LUAD	UNC-LCCC
TCGA-50-5072-01A-21R-1858-07	-5.69528508925336	7.92396786202802	LUAD	UNC-LCCC
TCGA-50-5930-01A-11R-1755-07	-6.53351374871364	-0.763117773592709	LUAD	UNC-LCCC
TCGA-50-5931-01A-11R-1755-07	-2.2500649856114	6.04824544216634	LUAD	UNC-LCCC
TCGA-50-5932-01A-11R-1755-07	-6.91811919871861	8.99001246405129	LUAD	UNC-LCCC
TCGA-50-5933-01A-11R-1755-07	-6.68614362387951	5.68996890890272	LUAD	UNC-LCCC
TCGA-50-5935-01A-11R-1755-07	-7.70481721058122	3.31448636944124	LUAD	UNC-LCCC
TCGA-50-5936-01A-11R-1628-07	-7.14116352483258	-0.373360107809888	LUAD	UNC-LCCC
TCGA-50-5939-01A-11R-1628-07	-7.53577926558486	4.4717298040261	LUAD	UNC-LCCC
TCGA-50-5941-01A-11R-1755-07	-7.47388834298743	4.5513381153819	LUAD	UNC-LCCC
TCGA-50-5942-01A-21R-1755-07	-8.81991099658353	6.83525786070853	LUAD	UNC-LCCC
TCGA-50-5944-01A-11R-1755-07	-7.7576383315871	3.70750410127471	LUAD	UNC-LCCC
TCGA-50-5946-01A-11R-1755-07	-10.9642824227825	13.6990364814727	LUAD	UNC-LCCC
TCGA-50-6590-01A-12R-1858-07	3.3454004507387	12.8431489761451	LUAD	UNC-LCCC
TCGA-50-6591-01A-11R-1755-07	17.007331387	-14.5113347350113	LUAD	UNC-LCCC
TCGA-50-6592-01A-11R-1755-07	-7.99538638872866	15.7360631102938	LUAD	UNC-LCCC
TCGA-50-6593-01A-11R-1755-07	-7.25951824274412	2.60087608132636	LUAD	UNC-LCCC
TCGA-50-6594-01A-11R-1755-07	-7.39981231744807	0.771827804925746	LUAD	UNC-LCCC
TCGA-50-6595-01A-12R-1858-07	-8.18980993596318	1.45336728713828	LUAD	UNC-LCCC
TCGA-50-6597-01A-11R-1858-07	-9.40230777712756	1.89441945527726	LUAD	UNC-LCCC
TCGA-50-6673-01A-11R-1949-07	-6.78346628226008	6.23459219869626	LUAD	UNC-LCCC
TCGA-50-7109-01A-11R-2039-07	-7.35955720464698	9.34277393620858	LUAD	UNC-LCCC
TCGA-50-8457-01A-11R-2326-07	-11.5239125037071	18.7230637156664	LUAD	UNC-LCCC
TCGA-50-8459-01A-11R-2326-07	-18.6099623884842	8.01621432176241	LUAD	UNC-LCCC
TCGA-50-8460-01A-11R-2326-07	-8.1045853117089	11.6251281493807	LUAD	UNC-LCCC
TCGA-51-4079-01A-01R-1100-07	-3.52261210743872	25.9620519500565	LUSC	UNC-LCCC
TCGA-51-4080-01A-01R-1100-07	-3.85338229764295	24.7458125331843	LUSC	UNC-LCCC
TCGA-51-4081-01A-01R-1100-07	-1.19683577057079	15.4621316214629	LUSC	UNC-LCCC
TCGA-51-6867-01A-11R-2045-07	-2.58745299843668	27.251781740273	LUSC	UNC-LCCC
TCGA-52-7622-01A-11R-2125-07	-1.29542135972535	28.0589705685093	LUSC	UNC-LCCC
TCGA-52-7809-01A-21R-2125-07	-3.99272339324663	14.082293296167	LUSC	UNC-LCCC
TCGA-52-7810-01A-11R-2125-07	2.40463687959661	28.7103261746095	LUSC	UNC-LCCC
TCGA-52-7811-01A-11R-2125-07	0.127001519179855	26.8381175232861	LUSC	UNC-LCCC
TCGA-52-7812-01A-11R-2125-07	-8.73900948221877	18.2384773004639	LUSC	UNC-LCCC
TCGA-53-7624-01A-11R-2066-07	3.1757987438438	13.7519020534493	LUAD	UNC-LCCC
TCGA-53-7626-01A-12R-2066-07	-12.5833412907459	18.4573554629787	LUAD	UNC-LCCC
TCGA-53-7813-01A-11R-2170-07	-5.22785381444429	0.612570281891539	LUAD	UNC-LCCC
TCGA-53-A4EZ-01A-12R-A24X-07	-9.86568030182515	12.5010712608756	LUAD	UNC-LCCC
TCGA-55-1592-01A-01R-0946-07	-14.1000013875537	18.0866766628347	LUAD	UNC-LCCC
TCGA-55-1594-01A-01R-0946-07	-7.06746516503864	15.0864363085215	LUAD	UNC-LCCC
TCGA-55-1595-01A-01R-0946-07	-14.2156340674089	18.0270937730041	LUAD	UNC-LCCC
TCGA-55-1596-01A-01R-0946-07	-5.98636040810787	4.27263642143372	LUAD	UNC-LCCC
TCGA-55-5899-01A-11R-1628-07	-5.82319555527512	4.24786830346771	LUAD	UNC-LCCC
TCGA-55-6543-01A-11R-1755-07	-8.69500500564508	6.48058289536768	LUAD	UNC-LCCC
TCGA-55-6642-01A-11R-1858-07	-6.52340942517584	10.4453790307183	LUAD	UNC-LCCC
TCGA-55-6712-01A-11R-1858-07	-7.34079012429773	1.18292543100153	LUAD	UNC-LCCC
TCGA-55-6968-01A-11R-1949-07	-4.72886426187671	4.66574772675491	LUAD	UNC-LCCC
TCGA-55-6969-01A-11R-1949-07	-13.0295006807056	23.0221227098067	LUAD	UNC-LCCC
TCGA-55-6970-01A-11R-1949-07	-11.6481996465176	20.1196672324619	LUAD	UNC-LCCC
