aliquot	feature_1	feature_2	project
TCGA-AK-3453-01A-02D-1275-05	-41.4207352661282	27.3667467123103	KIRC
TCGA-AK-3454-01A-02D-1275-05	-24.3848754259131	24.6289289079512	KIRC
TCGA-AK-3458-01A-01D-1500-05	-23.7807515810557	26.2301355607037	KIRC
TCGA-AK-3460-01A-02D-1275-05	-24.3805672336414	25.7401057409296	KIRC
TCGA-AK-3461-01A-02D-1275-05	-24.3671990552454	24.2655216116485	KIRC
TCGA-AL-7173-01A-11D-2137-05	-23.0507796236346	36.1776590647517	KIRP
TCGA-AL-A5DJ-01A-11D-A26R-05	-15.6976827727216	28.9292906386212	KIRP
TCGA-AM-5820-01A-01D-1651-05	-41.6784497966867	8.92591711741979	COAD
TCGA-AM-5821-01A-01D-1651-05	-26.4084640491356	4.53911389586397	COAD
TCGA-AN-A0XL-01A-11D-A10N-05	-36.4027207575972	-26.7049612613002	BRCA
TCGA-AN-A0XN-01A-21D-A10A-05	-36.2037396058428	-9.98667588494547	BRCA
TCGA-AN-A0XO-01A-11D-A10A-05	-39.2842467963599	-20.9810309403931	BRCA
TCGA-AN-A0XP-01A-11D-A10A-05	-37.6974631804121	-22.1717359637192	BRCA
TCGA-AN-A0XR-01A-11D-A10A-05	-42.4341846500879	-17.267417989997	BRCA
TCGA-AN-A0XS-01A-22D-A10A-05	-35.8793572741142	-20.4861231399544	BRCA
TCGA-AN-A0XT-01A-11D-A10A-05	-35.3675668397915	-25.1064320553271	BRCA
TCGA-AN-A0XU-01A-11D-A10A-05	-19.8683791551638	-19.4103362842314	BRCA
TCGA-AN-A0XV-01A-11D-A10A-05	-38.6182985612442	-11.9834109412577	BRCA
TCGA-AN-A0XW-01A-11D-A10A-05	-30.4184814201187	-18.6986496002015	BRCA
TCGA-AO-A03L-01A-41D-A10P-05	-40.2332809085054	-16.507926049455	BRCA
TCGA-AO-A03M-01B-11D-A10N-05	-29.5610492812122	-16.1269174548423	BRCA
TCGA-AO-A03N-01B-11D-A10N-05	-38.8850834642306	-22.3568627107705	BRCA
TCGA-AO-A03U-01B-21D-A10N-05	-25.8511014862064	-18.8577685691725	BRCA
TCGA-AO-A0JA-01A-11D-A10P-05	-38.3786513512365	-14.6877004298576	BRCA
TCGA-AO-A0JB-01A-11D-A10P-05	-35.7936602175964	-24.8712812983686	BRCA
TCGA-AO-A0JC-01A-11D-A10P-05	-20.1483958159508	-11.2238433214667	BRCA
TCGA-AO-A0JD-01A-11D-A10P-05	-36.5619624152577	-26.4253922337725	BRCA
TCGA-AO-A0JE-01A-11D-A10P-05	-31.4798820057782	-12.9413304765326	BRCA
TCGA-AO-A0JF-01A-11D-A10P-05	-30.2097784471423	-18.677269792757	BRCA
TCGA-AO-A0JG-01A-31D-A10P-05	-32.699965529478	-14.103672423555	BRCA
TCGA-AO-A0JI-01A-21D-A10P-05	-40.0141074177281	-9.01959731601609	BRCA
TCGA-AO-A0JJ-01A-11D-A10P-05	-33.0323292925128	-15.4773239712254	BRCA
TCGA-AO-A0JL-01A-11D-A10P-05	-20.8883688816415	-21.6274654340278	BRCA
TCGA-AO-A0JM-01A-21D-A10P-05	-41.9275082603715	-15.1484226195139	BRCA
TCGA-AO-A124-01A-11D-A10N-05	-17.849498605726	-22.862534785684	BRCA
TCGA-AO-A125-01A-11D-A10N-05	-42.5710826342756	-18.7174760988953	BRCA
TCGA-AO-A126-01A-11D-A10N-05	-37.8335510311382	-14.170939551036	BRCA
TCGA-AO-A128-01A-11D-A10N-05	-19.8500768402786	-13.8022370445495	BRCA
TCGA-AO-A129-01A-21D-A10N-05	-19.3403649809825	-17.4632418473206	BRCA
TCGA-AO-A12B-01A-11D-A10N-05	-37.4713917995473	-21.6172168447261	BRCA
TCGA-AO-A12C-01A-11D-A10N-05	-38.6648892084175	-14.5895053391696	BRCA
TCGA-AO-A12E-01A-11D-A10N-05	-37.4678406477277	-11.7555998429029	BRCA
TCGA-AO-A12G-01A-11D-A10N-05	-39.6224041401842	-13.6047693150027	BRCA
TCGA-AO-A1KO-01A-31D-A13K-05	-26.2973459919914	-19.6758070599706	BRCA
TCGA-AO-A1KP-01A-11D-A13K-05	-41.918221816248	-18.308608212493	BRCA
TCGA-AO-A1KQ-01A-11D-A13K-05	-36.745338501274	-26.9213047506505	BRCA
TCGA-AO-A1KR-01A-12D-A145-05	-21.1434077638585	-18.3565152618974	BRCA
TCGA-AO-A1KS-01A-11D-A13K-05	-38.0884875788204	-14.8113713955598	BRCA
TCGA-AO-A1KT-01A-11D-A13K-05	-38.7164612447861	-25.5271445994779	BRCA
TCGA-AP-A059-01A-21D-A123-05	8.71084193131266	-30.3465692925263	UCEC
TCGA-AP-A05O-01A-12D-A123-05	11.7973035285261	-32.6714542121543	UCEC
TCGA-AP-A0LF-01A-11D-A123-05	9.57739852213319	-26.520954681554	UCEC
TCGA-AP-A0LM-01A-11D-A123-05	11.8089809105762	-29.5140338267211	UCEC
TCGA-AP-A0LS-01A-11D-A14H-05	12.1414432692804	-36.6751478934202	UCEC
TCGA-AP-A1DH-01A-31D-A138-05	13.0288925125724	-31.4609838750605	UCEC
TCGA-AP-A1DK-01A-11D-A138-05	16.6793700844982	-24.4150638109198	UCEC
TCGA-AP-A1DM-01A-21D-A138-05	14.0598430812905	-36.414930049317	UCEC
TCGA-AP-A1DO-01A-11D-A138-05	15.36090713214	-37.1096506530441	UCEC
TCGA-AP-A1DP-01A-11D-A138-05	13.4946221787218	-37.7154747620858	UCEC
TCGA-AP-A1DQ-01A-11D-A138-05	21.9688428985809	-25.6974628484612	UCEC
TCGA-AP-A1DR-01A-11D-A138-05	15.5643813417138	-36.8878744350932	UCEC
TCGA-AP-A1DV-01A-21D-A138-05	17.6656892021095	-37.2482650741871	UCEC
TCGA-AP-A1E0-01A-11D-A138-05	11.1367715429947	-35.2230084051951	UCEC
TCGA-AP-A1E1-01A-11D-A138-05	13.7881445593828	-37.8527567746192	UCEC
TCGA-AP-A1E3-01A-11D-A138-05	12.2320682485874	-29.4042618044752	UCEC
TCGA-AP-A1E4-01A-12D-A138-05	21.8681324711338	-24.2136111121409	UCEC
TCGA-AP-A3K1-01A-11D-A212-05	18.7078930520208	-25.8916312949932	UCEC
TCGA-AP-A5FX-01A-11D-A27Y-05	17.4173404049083	-27.8859740190202	UCEC
TCGA-AQ-A04H-01B-11D-A10N-05	-43.9123874616404	-14.3584884311022	BRCA
TCGA-AQ-A04L-01B-21D-A10N-05	-42.5717984905945	-14.2851491144851	BRCA
TCGA-AQ-A0Y5-01A-11D-A14N-05	-37.5325496224755	-16.5653797232426	BRCA
TCGA-AQ-A1H2-01A-11D-A13K-05	-40.0170443135023	-24.6015227779922	BRCA
TCGA-AQ-A1H3-01A-31D-A13K-05	-35.4286865511519	-13.5908402841083	BRCA
TCGA-AQ-A54N-01A-11D-A268-05	-20.1290528251651	-21.6039048036722	BRCA
TCGA-AQ-A54O-01A-11D-A268-05	-34.4533250375034	-19.2771715474436	BRCA
TCGA-AQ-A7U7-01A-22D-A357-05	-27.6952983591406	-13.3043780320028	BRCA
TCGA-AR-A0TP-01A-11D-A10P-05	-21.2793897166994	-20.7775459190733	BRCA
TCGA-AR-A0TQ-01A-11D-A10P-05	-36.0716001279063	-11.5364445839759	BRCA
TCGA-AR-A0TR-01A-11D-A10P-05	-38.070953157849	-21.0857413444412	BRCA
TCGA-AR-A0TT-01A-31D-A10P-05	-28.5385359576719	-12.7476112993349	BRCA
TCGA-AR-A0TU-01A-31D-A10A-05	-22.1058154669795	-18.6781255087802	BRCA
TCGA-AR-A0TV-01A-21D-A10P-05	-41.8327686173946	-14.6974456319754	BRCA
TCGA-AR-A0TW-01A-11D-A10P-05	-40.517174725625	-16.6523000866562	BRCA
TCGA-AR-A0TX-01A-11D-A10P-05	-28.8530230193011	-15.2454971664976	BRCA
TCGA-AR-A0TZ-01A-12D-A10P-05	-40.4454991707477	-9.70305738508651	BRCA
TCGA-AR-A0U0-01A-11D-A10A-05	-20.5887044934486	-16.4420039053594	BRCA
TCGA-AR-A0U2-01A-11D-A10A-05	-40.3843029848147	-22.9699589932749	BRCA
TCGA-AR-A0U3-01A-11D-A10A-05	-43.3161231899834	-16.7396254140597	BRCA
TCGA-AR-A0U4-01A-11D-A10A-05	-21.1493188229912	-17.0847899395478	BRCA
TCGA-AR-A1AI-01A-11D-A12R-05	-17.1709432168203	-16.5623659051834	BRCA
TCGA-AR-A1AJ-01A-21D-A12R-05	-19.8782069960686	-14.2394202504726	BRCA
TCGA-AR-A1AK-01A-21D-A12R-05	-34.5980522785881	-14.1132511632132	BRCA
TCGA-AR-A1AL-01A-21D-A12R-05	-32.5796047353231	-19.5081978675232	BRCA
TCGA-AR-A1AM-01A-41D-A22B-05	-32.2184912879893	-20.7115584802513	BRCA
TCGA-AR-A1AN-01A-11D-A12R-05	-32.0362128574732	-19.9778383482622	BRCA
TCGA-AR-A1AO-01A-11D-A12R-05	-19.2734203816594	-13.6202352565132	BRCA
TCGA-AR-A1AP-01A-11D-A12R-05	-38.806109869177	-11.7273784228674	BRCA
TCGA-AR-A1AQ-01A-11D-A12R-05	-21.4509192475344	-17.3696758754215	BRCA
TCGA-AR-A1AR-01A-31D-A138-05	-21.087248048112	-17.6765749821777	BRCA
TCGA-AR-A1AS-01A-11D-A12R-05	-38.3210263884844	-22.4802429021211	BRCA
TCGA-AR-A1AT-01A-11D-A12R-05	-33.7748395978067	-12.2062332693678	BRCA
TCGA-AR-A1AU-01A-11D-A12R-05	-33.2377303896694	-17.3699429959711	BRCA
TCGA-AR-A1AV-01A-21D-A12R-05	-42.1043641354011	-13.4030355405729	BRCA
TCGA-AR-A1AW-01A-21D-A12R-05	-26.9488892595865	-12.5580661266659	BRCA
TCGA-AR-A1AX-01A-11D-A12R-05	-21.9383988889765	-13.3191013658223	BRCA
TCGA-AR-A1AY-01A-21D-A12R-05	-22.2853466017212	-19.9055370838188	BRCA
TCGA-AR-A24H-01A-11D-A16A-05	-42.8682969175933	-15.4228496520083	BRCA
TCGA-AR-A24K-01A-11D-A16A-05	-40.3062564869276	-13.5633626454211	BRCA
TCGA-AR-A24L-01A-11D-A16A-05	-33.4139612804325	-20.7046985553774	BRCA
TCGA-AR-A24M-01A-11D-A16A-05	-36.4991913470715	-18.9483844839245	BRCA
TCGA-AR-A24N-01A-11D-A16A-05	-40.722625564808	-11.2747187781471	BRCA
TCGA-AR-A24O-01A-11D-A16A-05	-31.406085407789	-19.868128090101	BRCA
TCGA-AR-A24P-01A-11D-A16A-05	-34.530202112161	-15.2506761012113	BRCA
TCGA-AR-A24Q-01A-12D-A16A-05	-19.1125308482485	-20.2386940389204	BRCA
TCGA-AR-A24R-01A-11D-A16A-05	-39.2845113806412	-14.3664272052583	BRCA
TCGA-AR-A24S-01A-11D-A16A-05	-35.3890187366115	-26.5986675689548	BRCA
TCGA-AR-A24T-01A-11D-A16A-05	-35.3046687442633	-10.5147959134314	BRCA
TCGA-AR-A24U-01A-11D-A16A-05	-23.6598377834623	-13.6353985803055	BRCA
TCGA-AR-A24V-01A-21D-A16A-05	-37.6959456278583	-25.3391484918576	BRCA
TCGA-AR-A24W-01A-11D-A16A-05	-27.2764527021233	-19.3298240956646	BRCA
TCGA-AR-A24X-01A-11D-A16A-05	-37.7498370837164	-13.2172616002927	BRCA
TCGA-AR-A24Z-01A-11D-A16A-05	-40.3432804440844	-24.5227243525227	BRCA
TCGA-AR-A250-01A-31D-A16A-05	-41.9191694559401	-15.1565496457068	BRCA
TCGA-AR-A251-01A-12D-A16A-05	-19.1238784627344	-20.7296340419964	BRCA
TCGA-AR-A252-01A-11D-A16A-05	-22.3077587452605	-13.39579170143	BRCA
TCGA-AR-A254-01A-21D-A16A-05	-34.0127319721273	-12.7660968337593	BRCA
TCGA-AR-A255-01A-11D-A16A-05	-40.1529309294272	-15.9489098496798	BRCA
TCGA-AR-A256-01A-11D-A16A-05	-18.2646614085534	-22.2040393243393	BRCA
TCGA-AR-A2LE-01A-11D-A17Z-05	-37.689791427201	-22.0900152494871	BRCA
TCGA-AR-A2LH-01A-31D-A18O-05	-22.1409329201119	-13.4110073086083	BRCA
TCGA-AR-A2LJ-01A-12D-A19Z-05	-28.9958720823702	-17.4709422706029	BRCA
TCGA-AR-A2LK-01A-11D-A17Z-05	-41.746863996495	-13.9184987748242	BRCA
TCGA-AR-A2LL-01A-11D-A17Z-05	-37.805305281385	-13.2313896216055	BRCA
TCGA-AR-A2LM-01A-11D-A17Z-05	-34.4985251297442	-16.8689199062007	BRCA
TCGA-AR-A2LN-01A-21D-A18O-05	-31.428148636425	-18.1687420987116	BRCA
TCGA-AR-A2LO-01A-31D-A18O-05	-28.3078158206141	-17.228818620075	BRCA
TCGA-AR-A2LQ-01A-22D-A18O-05	-26.9864085527081	-18.2943510006404	BRCA
TCGA-AR-A2LR-01A-12D-A18O-05	-16.7603061739178	-19.688440733013	BRCA
TCGA-AR-A5QM-01A-11D-A27Y-05	-36.09113810446	-11.7123295609462	BRCA
TCGA-AR-A5QN-01A-12D-A28C-05	-36.1369680668855	-10.1109955423886	BRCA
TCGA-AR-A5QP-01A-11D-A28C-05	-33.2885436361711	-14.9325643036959	BRCA
TCGA-AR-A5QQ-01A-11D-A28C-05	-11.100293232678	-17.1394228406017	BRCA
TCGA-AT-A5NU-01A-11D-A28O-05	-15.1067849657753	40.9687339645748	KIRP
TCGA-AU-3779-01A-01D-1721-05	-35.5412444177206	10.9429099826284	COAD
TCGA-AU-6004-01A-11D-1721-05	-26.9716914404203	-0.409384392384762	COAD
TCGA-AW-A1PO-01A-12D-A161-05	16.2707331905161	-31.1608256772523	UCEC
TCGA-AX-A06D-01A-11D-A123-05	18.393730646156	-30.3368436225299	UCEC
TCGA-AX-A06H-01A-11D-A123-05	9.3628704276915	-33.6903030750165	UCEC
TCGA-AX-A06L-01A-11D-A123-05	15.2749443468969	-31.8306558172721	UCEC
TCGA-AX-A0IS-01A-12D-A10N-05	13.309468283804	-36.9617937993601	UCEC
TCGA-AX-A0IZ-01A-11D-A123-05	11.4791366139986	-30.6870616661941	UCEC
TCGA-AX-A0J0-01A-11D-A10A-05	15.8783662608167	-32.8352658808163	UCEC
TCGA-AX-A1C4-01A-11D-A138-05	12.0378519622342	-37.8722951831137	UCEC
TCGA-AX-A1C5-01A-11D-A138-05	15.4637272654918	-28.8481115781423	UCEC
TCGA-AX-A1C7-01A-11D-A138-05	20.6614207097829	-25.5573975221319	UCEC
TCGA-AX-A1C8-01A-11D-A138-05	23.983364479384	-26.1555505291721	UCEC
TCGA-AX-A1C9-01A-11D-A138-05	11.0248685176902	-32.963977531488	UCEC
TCGA-AX-A1CA-01A-12D-A138-05	20.9291518524837	-24.7335700519979	UCEC
TCGA-AX-A1CC-01A-11D-A138-05	-4.88122273096884	18.7696856508522	UCEC
TCGA-AX-A1CE-01A-11D-A138-05	16.1958838246127	-35.9164686929768	UCEC
TCGA-AX-A1CF-01A-11D-A138-05	17.4689218498496	-24.8382962332459	UCEC
TCGA-AX-A1CI-01A-11D-A138-05	13.6862352335999	-36.5893740876871	UCEC
TCGA-AX-A1CJ-01A-11D-A138-05	15.3148460197072	-32.31497214574	UCEC
TCGA-AX-A1CK-01A-11D-A138-05	14.3429346393857	-36.7968159658399	UCEC
TCGA-AX-A1CN-01A-11D-A138-05	15.1175155909528	-23.0220636782585	UCEC
TCGA-AX-A1CP-01A-11D-A138-05	21.9139476314568	-25.8593837868787	UCEC
TCGA-AX-A1CR-01A-12D-A138-05	22.3482935763963	-27.1539101607927	UCEC
TCGA-AX-A2H2-01A-11D-A17Z-05	22.7791503883334	-27.1706819100112	UCEC
TCGA-AX-A2H4-01A-21D-A18O-05	9.62094105961585	-26.6232605148028	UCEC
TCGA-AX-A2H5-01A-11D-A17F-05	19.9735309319511	-24.5586786748212	UCEC
TCGA-AX-A2H7-01A-12D-A18O-05	15.884463134985	-31.4069539235983	UCEC
TCGA-AX-A2H8-01A-11D-A17F-05	19.1862475899724	-27.0732095507203	UCEC
TCGA-AX-A2HA-01A-12D-A18O-05	11.9242109639408	-36.3920975782347	UCEC
TCGA-AX-A2HC-01A-11D-A17F-05	12.5730998845157	-38.4615399113032	UCEC
TCGA-AX-A2HD-01A-21D-A17F-05	15.632699507828	-34.4104902057961	UCEC
TCGA-AX-A2HF-01A-11D-A17F-05	20.612886528663	-24.5595356781753	UCEC
TCGA-AX-A2HG-01A-11D-A17F-05	9.95291949951316	-31.164653939077	UCEC
TCGA-AX-A2HH-01A-11D-A17F-05	13.161270565325	-35.0196420222667	UCEC
TCGA-AX-A2HJ-01A-11D-A17F-05	11.193405152025	-34.0835734528349	UCEC
TCGA-AX-A2HK-01A-11D-A17F-05	20.2481971679293	-26.1613681763204	UCEC
TCGA-AX-A2IN-01A-12D-A17Z-05	9.6563880786921	-29.8116040820046	UCEC
TCGA-AX-A2IO-01A-11D-A17Z-05	23.1153988916008	-26.6514065300263	UCEC
TCGA-AX-A3FS-01A-11D-A22B-05	14.2026218471688	-22.9650522961311	UCEC
TCGA-AX-A3FT-01A-11D-A22B-05	7.09531347428885	-32.0562262845751	UCEC
TCGA-AX-A3FV-01A-11D-A22B-05	7.73758488503345	-9.24239462211907	UCEC
TCGA-AX-A3FW-01A-11D-A22B-05	14.1685434446569	-35.7392873138029	UCEC
TCGA-AX-A3FX-01A-11D-A22B-05	16.5575474704509	-30.6052252011167	UCEC
TCGA-AX-A3FZ-01A-11D-A22B-05	13.7318410836475	-28.0431885342994	UCEC
TCGA-AX-A3G1-01A-11D-A22B-05	16.8845426755868	-28.8621114047134	UCEC
TCGA-AX-A3G3-01A-11D-A212-05	24.0872634874153	-27.3138243832269	UCEC
TCGA-AX-A3G4-01A-11D-A212-05	19.7482608470619	-27.2430412623402	UCEC
TCGA-AX-A3G6-01A-11D-A212-05	18.4072615515905	-27.937047403663	UCEC
TCGA-AX-A3G7-01A-12D-A212-05	22.8157139361744	-27.1333480793626	UCEC
TCGA-AX-A3G8-01A-11D-A22B-05	12.9934495184367	-35.2042902647017	UCEC
TCGA-AX-A3G9-01A-11D-A22B-05	17.8886040551001	-35.3919634424374	UCEC
TCGA-AX-A3GB-01A-11D-A22B-05	12.0929009446827	-34.5423866961736	UCEC
TCGA-AX-A3GI-01A-11D-A212-05	18.5259593333697	-23.5419890689871	UCEC
TCGA-AY-5543-01A-01D-1651-05	-39.4063417723649	8.83091250288569	COAD
TCGA-AY-6196-01A-11D-1721-05	-17.6491140949315	9.0990253027713	COAD
TCGA-AY-6197-01A-11D-1721-05	-33.6760015112847	2.2398486074689	COAD
TCGA-AY-6386-01A-21D-1721-05	-34.9895828985406	3.88237698397878	COAD
TCGA-AY-A54L-01A-11D-A28O-05	-44.5200162124198	7.68548637329332	COAD
TCGA-AY-A69D-01A-11D-A36Y-05	-35.7021739048515	5.24671550581325	COAD
TCGA-AY-A71X-01A-12D-A36Y-05	-43.2836230262599	5.14700012849544	COAD
TCGA-AY-A8YK-01A-11D-A40X-05	-41.5473004457126	12.9713390175516	COAD
TCGA-AZ-4308-01A-01D-1407-05	-39.731141123281	12.0316665596912	COAD
TCGA-AZ-4313-01A-01D-1407-05	-20.5862036671892	3.9209166449226	COAD
TCGA-AZ-4315-01A-01D-1407-05	-35.7134529690475	7.16553515908587	COAD
TCGA-AZ-4323-01A-21D-1837-05	-4.57035706937738	9.56200063193147	COAD
TCGA-AZ-4614-01A-01D-1407-05	-31.4139545253112	4.59667807298894	COAD
TCGA-AZ-4615-01A-01D-1407-05	-30.6860397309075	1.4036035814111	COAD
TCGA-AZ-4616-01A-21D-1837-05	-33.5472755215355	9.88716389157261	COAD
TCGA-AZ-4681-01A-01D-1407-05	-43.7521507256966	9.77036821925994	COAD
TCGA-AZ-4682-01B-01D-1407-05	-42.8642382188896	11.2900309104174	COAD
TCGA-AZ-4684-01A-01D-1407-05	-40.4292433989122	12.4388563328595	COAD
TCGA-AZ-5403-01A-01D-1651-05	-36.8750349247049	13.5203919057517	COAD
TCGA-AZ-5407-01A-01D-1721-05	-39.2097417570058	5.05322425636355	COAD
TCGA-AZ-6598-01A-11D-1772-05	-32.337561315869	-0.205388632167626	COAD
TCGA-AZ-6599-01A-11D-1772-05	-44.585519290116	6.77149662439365	COAD
TCGA-AZ-6600-01A-11D-1772-05	-35.5917644164013	7.45185197688399	COAD
TCGA-AZ-6601-01A-11D-1772-05	-26.7553007377682	-0.110304601514575	COAD
TCGA-AZ-6603-01A-11D-1837-05	-42.1868416195312	12.1915382331985	COAD
TCGA-AZ-6605-01A-11D-1837-05	-32.7522241659776	12.3276640649426	COAD
TCGA-AZ-6606-01A-11D-1837-05	-32.7290031862617	-0.294985787116318	COAD
TCGA-AZ-6607-01A-11D-1837-05	-17.7182459122786	14.8850139931822	COAD
TCGA-AZ-6608-01A-11D-1837-05	-43.687888378744	9.87975137503799	COAD
TCGA-B0-4688-01A-01D-1275-05	7.38094422228139	9.16044170890644	KIRC
TCGA-B0-4690-01A-01D-1275-05	-18.5798204712255	27.8678287758104	KIRC
TCGA-B0-4691-01A-01D-1275-05	-20.724994853523	28.9346554378334	KIRC
TCGA-B0-4693-01A-01D-1275-05	-30.2835349057363	29.914682297471	KIRC
TCGA-B0-4694-01A-01D-1275-05	-19.7472158190367	26.3064399348085	KIRC
TCGA-B0-4696-01A-01D-1275-05	10.831526154745	11.2714983604223	KIRC
TCGA-B0-4697-01A-01D-1275-05	-18.8198848082084	-11.5037319420002	KIRC
TCGA-B0-4698-01A-01D-1500-05	-3.05704505326004	-2.4831174742106	KIRC
TCGA-B0-4699-01A-01D-1275-05	-39.7397682380924	27.5551981181885	KIRC
TCGA-B0-4700-01A-02D-1536-05	-3.80274181007319	9.98328596649524	KIRC
TCGA-B0-4701-01A-01D-1275-05	-27.0997312012406	32.7059473382748	KIRC
TCGA-B0-4703-01A-01D-1275-05	-20.1113132991403	26.8125365581416	KIRC
TCGA-B0-4706-01A-01D-1500-05	-24.7841236282425	26.496214213051	KIRC
TCGA-B0-4707-01A-01D-1275-05	-21.2872154516434	22.7632051008772	KIRC
TCGA-B0-4710-01A-01D-1500-05	-28.3974872343406	30.3768554647868	KIRC
TCGA-B0-4712-01A-01D-1500-05	-19.4569145548794	28.726711514866	KIRC
TCGA-B0-4713-01A-01D-1275-05	-27.1851909974957	32.3299463404943	KIRC
TCGA-B0-4714-01A-01D-1275-05	-23.8529841695391	26.6697853408393	KIRC
TCGA-B0-4718-01A-01D-1275-05	-24.9380905862399	28.3967914891416	KIRC
TCGA-B0-4810-01A-01D-1500-05	-20.4628754733515	23.6494899671844	KIRC
TCGA-B0-4811-01A-01D-1500-05	-23.7239784168824	27.4098341550542	KIRC
TCGA-B0-4813-01A-01D-1275-05	-28.3461121168151	24.3234690402719	KIRC
TCGA-B0-4814-01A-01D-1275-05	-25.2228682680724	27.4622353846677	KIRC
TCGA-B0-4815-01A-01D-1500-05	-18.2811474720635	27.953128566803	KIRC
TCGA-B0-4816-01A-01D-1500-05	-21.5598560764304	24.9132413059088	KIRC
TCGA-B0-4817-01A-01D-1275-05	-22.697227936102	34.3654545323356	KIRC
TCGA-B0-4818-01A-01D-1500-05	-30.3499885977131	29.6411177029128	KIRC
TCGA-B0-4819-01A-01D-1275-05	-27.7523246370079	33.8459992097128	KIRC
TCGA-B0-4821-01A-01D-1500-05	-26.5959515572465	31.9891471497519	KIRC
TCGA-B0-4822-01A-01D-1275-05	-20.1538529111615	27.0106207997802	KIRC
TCGA-B0-4823-01A-02D-1418-05	-23.8499609006754	25.0929922606583	KIRC
TCGA-B0-4824-01A-01D-1275-05	-29.7004120657098	30.8105503102211	KIRC
TCGA-B0-4827-01A-02D-1418-05	-27.7601919692642	32.8401990160914	KIRC
TCGA-B0-4828-01A-01D-1275-05	-24.7499500730813	28.3295940978245	KIRC
TCGA-B0-4841-01A-01D-1275-05	-25.6465778206248	24.897672877904	KIRC
TCGA-B0-4842-01A-02D-1418-05	-27.9562367586992	33.8241537256423	KIRC
TCGA-B0-4843-01A-01D-1275-05	-20.6713641651641	23.3734668412956	KIRC
TCGA-B0-4844-01A-01D-1275-05	-21.5360853055034	28.9044907501674	KIRC
TCGA-B0-4845-01A-01D-1275-05	-25.3308913911869	27.8211793995461	KIRC
TCGA-B0-4846-01A-01D-1275-05	-29.3309323423324	31.4417710376875	KIRC
TCGA-B0-4847-01A-01D-1275-05	-21.391575518259	32.7891149750707	KIRC
TCGA-B0-4848-01A-01D-1275-05	-19.9749976996808	27.0212320662628	KIRC
TCGA-B0-4849-01A-01D-1275-05	-24.368547839938	25.8666745143491	KIRC
TCGA-B0-4852-01A-01D-1500-05	-29.2145725228222	30.9735751300435	KIRC
TCGA-B0-4945-01A-01D-1418-05	-30.7784419104021	32.343987390515	KIRC
TCGA-B0-5080-01A-01D-1500-05	-20.1533327134001	24.8892318715998	KIRC
TCGA-B0-5083-01A-02D-1418-05	-39.6326818341996	27.5002015663085	KIRC
TCGA-B0-5092-01A-01D-1418-05	-27.3283081270154	33.5694113927608	KIRC
TCGA-B0-5094-01A-01D-1418-05	-19.7667260369262	29.7489445457959	KIRC
TCGA-B0-5095-01A-01D-1418-05	-20.7028702003953	26.2562094925471	KIRC
TCGA-B0-5096-01A-01D-1418-05	-27.6646475686615	32.9634275141036	KIRC
TCGA-B0-5097-01A-01D-1418-05	-27.1239778872191	32.5760972311455	KIRC
TCGA-B0-5098-01A-01D-1418-05	-18.9871164167776	31.8433405243124	KIRC
TCGA-B0-5099-01A-01D-1418-05	-28.1777444673729	30.281306496552	KIRC
TCGA-B0-5100-01A-01D-1418-05	-36.8195392179829	26.014584735285	KIRC
TCGA-B0-5102-01A-01D-1418-05	-31.3114350229308	30.1247644087019	KIRC
TCGA-B0-5104-01A-01D-1418-05	-29.1471203062753	31.3591292683685	KIRC
TCGA-B0-5106-01A-01D-1418-05	-22.5489700734999	22.3707317582129	KIRC
TCGA-B0-5107-01A-01D-1418-05	-18.9176196845197	32.3884620152502	KIRC
TCGA-B0-5108-01A-01D-1418-05	-20.6310198837608	24.7448125822991	KIRC
TCGA-B0-5109-01A-02D-1418-05	-17.5556738921861	27.621972428355	KIRC
TCGA-B0-5110-01A-01D-1418-05	-30.3847154842096	30.9938142649317	KIRC
TCGA-B0-5113-01A-01D-1418-05	-30.3445592601022	29.4923411224721	KIRC
TCGA-B0-5115-01A-01D-1418-05	-24.4359432875337	26.2732796408772	KIRC
TCGA-B0-5116-01A-02D-1418-05	-23.913704655064	27.7741026026665	KIRC
TCGA-B0-5117-01A-01D-1418-05	-40.9162615058778	25.6010464431257	KIRC
TCGA-B0-5119-01A-02D-1418-05	-30.7713020430452	29.4813484714927	KIRC
TCGA-B0-5120-01A-01D-1418-05	-29.854114865386	31.7650380844155	KIRC
TCGA-B0-5121-01A-02D-1418-05	-23.8645618663337	27.193774371215	KIRC
TCGA-B0-5399-01A-01D-1500-05	-23.5306193902674	26.0903757287062	KIRC
TCGA-B0-5400-01A-01D-1500-05	-28.0393642597523	33.985917086617	KIRC
TCGA-B0-5402-01A-01D-1500-05	-28.2031459821835	24.2703591088242	KIRC
TCGA-B0-5690-01A-11D-1536-05	-30.5262455760595	31.9134676951573	KIRC
TCGA-B0-5691-01A-11D-1536-05	-31.0698162249104	31.8360062691961	KIRC
TCGA-B0-5692-01A-11D-1536-05	-29.6375800768003	32.848095716398	KIRC
TCGA-B0-5693-01A-11D-1536-05	-31.4744750452424	30.9239950687019	KIRC
TCGA-B0-5694-01A-11D-1536-05	-24.4123189374506	26.7572594715043	KIRC
TCGA-B0-5695-01A-11D-1536-05	-30.1885505690401	28.4886447657023	KIRC
TCGA-B0-5696-01A-11D-1536-05	-24.7105605653712	26.9486662340293	KIRC
