aliquot	feature_1	feature_2	project	center
TCGA-06-0743-01A-01R-1849-01	7.07422929352044	-25.2300598371956	GBM	BI
TCGA-06-0744-01A-01R-1849-01	7.48297853893822	-25.1542584663734	GBM	BI
TCGA-06-0745-01A-01R-1849-01	12.8959984346987	-26.8241194685944	GBM	BI
TCGA-06-0747-01A-01R-1849-01	6.8769367699293	-25.3700660308069	GBM	BI
TCGA-06-0749-01A-01R-1849-01	9.42410441336258	-30.0437574731598	GBM	BI
TCGA-06-0750-01A-01R-1849-01	12.2483478731789	-26.8123535657114	GBM	BI
TCGA-06-0878-01A-01R-1849-01	8.58189510492459	-25.5389062335921	GBM	BI
TCGA-06-0882-01A-01R-1849-01	8.73339968417696	-27.7366807571588	GBM	BI
TCGA-06-1804-01A-01R-1849-01	6.00762017453163	-25.6488653976186	GBM	BI
TCGA-06-2557-01A-01R-1849-01	9.10591661690034	-26.9243779555064	GBM	BI
TCGA-06-2558-01A-01R-1849-01	8.49547605511025	-23.6987252889613	GBM	BI
TCGA-06-2559-01A-01R-1849-01	6.2436866179236	-24.1882021767821	GBM	BI
TCGA-06-2561-01A-02R-1849-01	9.3235557814903	-27.8057956922611	GBM	BI
TCGA-06-2562-01A-01R-1849-01	8.08873153240353	-25.2695454469149	GBM	BI
TCGA-06-2563-01A-01R-1849-01	7.6069231334838	-24.5294527811369	GBM	BI
TCGA-06-2564-01A-01R-1849-01	5.82626329089197	-26.2467468834779	GBM	BI
TCGA-06-2565-01A-01R-1849-01	5.78197886193574	-24.9069733957671	GBM	BI
TCGA-06-2567-01A-01R-1849-01	6.3331307681184	-26.5187989409073	GBM	BI
TCGA-06-2569-01A-01R-1849-01	4.06423152852112	-11.713047864876	GBM	BI
TCGA-06-2570-01A-01R-1849-01	9.25833261684181	-33.8482788338473	GBM	BI
TCGA-06-5408-01A-01R-1849-01	7.42037293066541	-24.190261885436	GBM	BI
TCGA-06-5410-01A-01R-1849-01	12.4967399007594	-23.9712555106651	GBM	BI
TCGA-06-5411-01A-01R-1849-01	9.64770966724159	-30.894913169467	GBM	BI
TCGA-06-5412-01A-01R-1849-01	11.2103886125674	-25.6002495543114	GBM	BI
TCGA-06-5413-01A-01R-1849-01	8.29292965045526	-23.6930424021611	GBM	BI
TCGA-06-5414-01A-01R-1849-01	9.36743942822935	-25.8213778437393	GBM	BI
TCGA-06-5416-01A-01R-1849-01	9.15591423651709	-23.6883881425912	GBM	BI
TCGA-06-5417-01A-01R-1849-01	9.49502000661642	-23.7663584965395	GBM	BI
TCGA-06-5418-01A-01R-1849-01	10.8243640312182	-25.8963363460424	GBM	BI
TCGA-06-5856-01A-01R-1849-01	7.74333012927345	-23.9633010428813	GBM	BI
TCGA-06-5858-01A-01R-1849-01	6.08296405012166	-26.5559478727114	GBM	BI
TCGA-06-5859-01A-01R-1849-01	6.21801327366995	-27.7256828226628	GBM	BI
TCGA-08-0386-01A-01R-1849-01	6.51299829985842	-26.0301510675542	GBM	BI
TCGA-09-0364-01A-02R-1564-13	18.2136696883386	-13.7403289048597	OV	BCCAGSC
TCGA-09-0366-01A-01R-1564-13	22.6312035972371	-13.4093640648173	OV	BCCAGSC
TCGA-09-0367-01A-01R-1564-13	30.3467774819855	-12.7626571554162	OV	BCCAGSC
TCGA-09-0369-01A-01R-1564-13	17.2856613199037	-12.0911894067727	OV	BCCAGSC
TCGA-09-1659-01B-01R-1564-13	30.487865087531	-12.7325695392617	OV	BCCAGSC
TCGA-09-1661-01B-01R-1566-13	27.5859514394099	-4.11593603545571	OV	BCCAGSC
TCGA-09-1662-01A-01R-1566-13	21.1681883928993	-14.1431600608592	OV	BCCAGSC
TCGA-09-1665-01B-01R-1566-13	29.1313524787404	-8.45533562162878	OV	BCCAGSC
TCGA-09-1666-01A-01R-1566-13	23.3552144081465	-15.0068036605707	OV	BCCAGSC
TCGA-09-1667-01C-01R-1566-13	23.0022611225578	-14.9062841227164	OV	BCCAGSC
TCGA-09-1668-01B-01R-1566-13	21.0844031434354	-14.9869039533342	OV	BCCAGSC
TCGA-09-1669-01A-01R-1566-13	25.6506795675477	-14.0268376671101	OV	BCCAGSC
TCGA-09-1670-01A-01R-1566-13	21.9049376514524	-14.0494085734772	OV	BCCAGSC
TCGA-09-1673-01A-01R-1566-13	20.1389811943736	-15.2420078187817	OV	BCCAGSC
TCGA-09-2044-01B-01R-1568-13	25.1831181981181	-15.2171866992199	OV	BCCAGSC
TCGA-09-2045-01A-01R-1568-13	23.3316406707033	-10.3926137003129	OV	BCCAGSC
TCGA-09-2048-01A-01R-1568-13	29.4979783044998	-9.89025914924726	OV	BCCAGSC
TCGA-09-2051-01A-01R-1568-13	23.2196587174857	-15.3599113827696	OV	BCCAGSC
TCGA-09-2053-01C-01R-1568-13	26.8867813629924	-9.74617562458608	OV	BCCAGSC
TCGA-09-2054-01A-01R-1568-13	17.9055160602449	-13.8841592302804	OV	BCCAGSC
TCGA-09-2056-01B-01R-1568-13	29.4699242749215	-10.9152869712824	OV	BCCAGSC
TCGA-10-0927-01A-02R-1564-13	27.7255094275323	-8.28124924025758	OV	BCCAGSC
TCGA-10-0928-01A-02R-1564-13	25.8886174631706	-10.878301543084	OV	BCCAGSC
TCGA-10-0931-01A-01R-1564-13	30.0171987056197	-12.8080842967421	OV	BCCAGSC
TCGA-10-0933-01A-01R-1569-13	28.0379530999257	-5.76068117429372	OV	BCCAGSC
TCGA-10-0936-01A-01R-1564-13	27.4869338441359	-6.32946402729598	OV	BCCAGSC
